Admin2,Admin1,Start_Date,End_Date,Date_Passed,Flooded_Area_SqKM,Flood_Area_Difference,Population_Exposed,Population_Exposed_Difference
Taungoo,Bago (East),2024-08-23,2024-09-04,12.0,181.67,69.81,33547,12354
Taungoo,Bago (East),2024-08-23,2024-09-08,16.0,185.33,3.66,34113,566
Taungoo,Bago (East),2024-08-23,2024-09-11,19.0,187.52,2.19,34481,368
Taungoo,Bago (East),2024-08-23,2024-09-16,24.0,363.49,175.97,58882,24401
Taungoo,Bago (East),2024-08-23,2024-09-20,28.0,369.72,6.23,60060,1178
Taungoo,Bago (East),2024-08-23,2024-09-28,36.0,375.06,5.34,60980,920
Taungoo,Bago (East),2024-08-23,2024-10-22,60.0,375.18,0.12,60999,19
Taungoo,Bago (East),2024-08-23,2024-10-26,64.0,375.33,0.15,61037,38
Taungoo,Bago (East),2024-08-23,2024-10-29,67.0,375.42,0.09,61054,17
Taungoo,Bago (East),2024-08-25,2024-08-27,2.0,70.0,0.0,12988,0
Taungoo,Bago (East),2024-08-25,2024-08-30,5.0,78.31,8.31,14702,1714
Taungoo,Bago (East),2024-08-25,2024-09-04,10.0,167.13,88.82,30798,16096
Taungoo,Bago (East),2024-08-25,2024-09-08,14.0,171.24,4.11,31451,653
Taungoo,Bago (East),2024-08-25,2024-09-11,17.0,173.65,2.41,31860,409
Taungoo,Bago (East),2024-08-25,2024-09-16,22.0,357.73,184.08,57562,25702
Taungoo,Bago (East),2024-08-25,2024-09-20,26.0,364.15,6.42,58770,1208
Taungoo,Bago (East),2024-08-25,2024-09-28,34.0,369.68,5.53,59728,958
Taungoo,Bago (East),2024-08-25,2024-10-22,58.0,369.81,0.13,59748,20
Taungoo,Bago (East),2024-08-25,2024-10-26,62.0,369.96,0.15,59786,38
Taungoo,Bago (East),2024-08-25,2024-10-29,65.0,370.05,0.09,59803,17
Taungoo,Bago (East),2024-08-27,2024-08-27,0.0,70.0,0.0,12988,0
Taungoo,Bago (East),2024-08-27,2024-08-30,3.0,78.31,8.31,14702,1714
Taungoo,Bago (East),2024-08-27,2024-09-04,8.0,167.13,88.82,30798,16096
Taungoo,Bago (East),2024-08-27,2024-09-08,12.0,171.24,4.11,31451,653
Taungoo,Bago (East),2024-08-27,2024-09-11,15.0,173.65,2.41,31860,409
Taungoo,Bago (East),2024-08-27,2024-09-16,20.0,357.73,184.08,57562,25702
Taungoo,Bago (East),2024-08-27,2024-09-20,24.0,364.15,6.42,58770,1208
Taungoo,Bago (East),2024-08-27,2024-09-28,32.0,369.68,5.53,59728,958
Taungoo,Bago (East),2024-08-27,2024-10-22,56.0,369.81,0.13,59748,20
Taungoo,Bago (East),2024-08-27,2024-10-26,60.0,369.96,0.15,59786,38
Taungoo,Bago (East),2024-08-27,2024-10-29,63.0,370.05,0.09,59803,17
Taungoo,Bago (East),2024-08-28,2024-08-30,2.0,31.67,0.0,5655,0
Taungoo,Bago (East),2024-08-28,2024-09-04,7.0,149.7,118.03,27522,21867
Taungoo,Bago (East),2024-08-28,2024-09-08,11.0,156.0,6.3,28589,1067
Taungoo,Bago (East),2024-08-28,2024-09-11,14.0,158.92,2.92,29125,536
Taungoo,Bago (East),2024-08-28,2024-09-16,19.0,352.79,193.87,56429,27304
Taungoo,Bago (East),2024-08-28,2024-09-20,23.0,359.71,6.92,57750,1321
Taungoo,Bago (East),2024-08-28,2024-09-28,31.0,365.46,5.75,58755,1005
Taungoo,Bago (East),2024-08-28,2024-10-22,55.0,365.6,0.14,58776,21
Taungoo,Bago (East),2024-08-28,2024-10-26,59.0,365.75,0.15,58814,38
Taungoo,Bago (East),2024-08-28,2024-10-29,62.0,365.84,0.09,58831,17
Taungoo,Bago (East),2024-08-29,2024-08-30,1.0,31.67,0.0,5655,0
Taungoo,Bago (East),2024-08-29,2024-09-04,6.0,149.7,118.03,27522,21867
Taungoo,Bago (East),2024-08-29,2024-09-08,10.0,156.0,6.3,28589,1067
Taungoo,Bago (East),2024-08-29,2024-09-11,13.0,158.92,2.92,29125,536
Taungoo,Bago (East),2024-08-29,2024-09-16,18.0,352.79,193.87,56429,27304
Taungoo,Bago (East),2024-08-29,2024-09-20,22.0,359.71,6.92,57750,1321
Taungoo,Bago (East),2024-08-29,2024-09-28,30.0,365.46,5.75,58755,1005
Taungoo,Bago (East),2024-08-29,2024-10-22,54.0,365.6,0.14,58776,21
Taungoo,Bago (East),2024-08-29,2024-10-26,58.0,365.75,0.15,58814,38
Taungoo,Bago (East),2024-08-29,2024-10-29,61.0,365.84,0.09,58831,17
Taungoo,Bago (East),2024-08-30,2024-08-30,0.0,31.67,0.0,5655,0
Taungoo,Bago (East),2024-08-30,2024-09-04,5.0,149.7,118.03,27522,21867
Taungoo,Bago (East),2024-08-30,2024-09-08,9.0,156.0,6.3,28589,1067
Taungoo,Bago (East),2024-08-30,2024-09-11,12.0,158.92,2.92,29125,536
Taungoo,Bago (East),2024-08-30,2024-09-16,17.0,352.79,193.87,56429,27304
Taungoo,Bago (East),2024-08-30,2024-09-20,21.0,359.71,6.92,57750,1321
Taungoo,Bago (East),2024-08-30,2024-09-28,29.0,365.46,5.75,58755,1005
Taungoo,Bago (East),2024-08-30,2024-10-22,53.0,365.6,0.14,58776,21
Taungoo,Bago (East),2024-08-30,2024-10-26,57.0,365.75,0.15,58814,38
Taungoo,Bago (East),2024-08-30,2024-10-29,60.0,365.84,0.09,58831,17
Taungoo,Bago (East),2024-09-04,2024-09-04,0.0,141.79,0.0,26019,0
Taungoo,Bago (East),2024-09-04,2024-09-08,4.0,149.68,7.89,27350,1331
Taungoo,Bago (East),2024-09-04,2024-09-11,7.0,154.16,4.48,28215,865
Taungoo,Bago (East),2024-09-04,2024-09-16,12.0,351.71,197.55,56164,27949
Taungoo,Bago (East),2024-09-04,2024-09-20,16.0,358.8,7.09,57522,1358
Taungoo,Bago (East),2024-09-04,2024-09-28,24.0,364.67,5.87,58545,1023
Taungoo,Bago (East),2024-09-04,2024-10-22,48.0,364.83,0.16,58567,22
Taungoo,Bago (East),2024-09-04,2024-10-26,52.0,364.99,0.16,58606,39
Taungoo,Bago (East),2024-09-04,2024-10-29,55.0,365.08,0.09,58623,17
Taungoo,Bago (East),2024-09-06,2024-09-08,2.0,34.92,0.0,5960,0
Taungoo,Bago (East),2024-09-06,2024-09-11,5.0,43.43,8.51,7641,1681
Taungoo,Bago (East),2024-09-06,2024-09-16,10.0,299.57,256.14,45462,37821
Taungoo,Bago (East),2024-09-06,2024-09-20,14.0,308.91,9.34,47252,1790
Taungoo,Bago (East),2024-09-06,2024-09-28,22.0,319.08,10.17,49127,1875
Taungoo,Bago (East),2024-09-06,2024-10-22,46.0,319.31,0.23,49161,34
Taungoo,Bago (East),2024-09-06,2024-10-26,50.0,319.49,0.18,49205,44
Taungoo,Bago (East),2024-09-06,2024-10-29,53.0,319.58,0.09,49222,17
Taungoo,Bago (East),2024-09-08,2024-09-08,0.0,34.92,0.0,5960,0
Taungoo,Bago (East),2024-09-08,2024-09-11,3.0,43.43,8.51,7641,1681
Taungoo,Bago (East),2024-09-08,2024-09-16,8.0,299.57,256.14,45462,37821
Taungoo,Bago (East),2024-09-08,2024-09-20,12.0,308.91,9.34,47252,1790
Taungoo,Bago (East),2024-09-08,2024-09-28,20.0,319.08,10.17,49127,1875
Taungoo,Bago (East),2024-09-08,2024-10-22,44.0,319.31,0.23,49161,34
Taungoo,Bago (East),2024-09-08,2024-10-26,48.0,319.49,0.18,49205,44
Taungoo,Bago (East),2024-09-08,2024-10-29,51.0,319.58,0.09,49222,17
Taungoo,Bago (East),2024-09-09,2024-09-11,2.0,26.01,0.0,4502,0
Taungoo,Bago (East),2024-09-09,2024-09-16,7.0,293.97,267.96,44185,39683
Taungoo,Bago (East),2024-09-09,2024-09-20,11.0,304.4,10.43,46185,2000
Taungoo,Bago (East),2024-09-09,2024-09-28,19.0,315.66,11.26,48298,2113
Taungoo,Bago (East),2024-09-09,2024-10-22,43.0,315.91,0.25,48332,34
Taungoo,Bago (East),2024-09-09,2024-10-26,47.0,316.12,0.21,48382,50
Taungoo,Bago (East),2024-09-09,2024-10-29,50.0,316.23,0.11,48401,19
Taungoo,Bago (East),2024-09-11,2024-09-11,0.0,26.01,0.0,4502,0
Taungoo,Bago (East),2024-09-11,2024-09-16,5.0,293.97,267.96,44185,39683
Taungoo,Bago (East),2024-09-11,2024-09-20,9.0,304.4,10.43,46185,2000
Taungoo,Bago (East),2024-09-11,2024-09-28,17.0,315.66,11.26,48298,2113
Taungoo,Bago (East),2024-09-11,2024-10-22,41.0,315.91,0.25,48332,34
Taungoo,Bago (East),2024-09-11,2024-10-26,45.0,316.12,0.21,48382,50
Taungoo,Bago (East),2024-09-11,2024-10-29,48.0,316.23,0.11,48401,19
Taungoo,Bago (East),2024-09-15,2024-09-16,1.0,291.4,0.0,43639,0
Taungoo,Bago (East),2024-09-15,2024-09-20,5.0,302.94,11.54,45874,2235
Taungoo,Bago (East),2024-09-15,2024-09-28,13.0,314.45,11.51,48048,2174
Taungoo,Bago (East),2024-09-15,2024-10-22,37.0,314.72,0.27,48089,41
Taungoo,Bago (East),2024-09-15,2024-10-26,41.0,314.94,0.22,48140,51
Taungoo,Bago (East),2024-09-15,2024-10-29,44.0,315.06,0.12,48160,20
Taungoo,Bago (East),2024-09-16,2024-09-16,0.0,291.4,0.0,43639,0
Taungoo,Bago (East),2024-09-16,2024-09-20,4.0,302.94,11.54,45874,2235
Taungoo,Bago (East),2024-09-16,2024-09-28,12.0,314.45,11.51,48048,2174
Taungoo,Bago (East),2024-09-16,2024-10-22,36.0,314.72,0.27,48089,41
Taungoo,Bago (East),2024-09-16,2024-10-26,40.0,314.94,0.22,48140,51
Taungoo,Bago (East),2024-09-16,2024-10-29,43.0,315.06,0.12,48160,20
Taungoo,Bago (East),2024-09-18,2024-09-20,2.0,217.43,0.0,30832,0
Taungoo,Bago (East),2024-09-18,2024-09-28,10.0,238.96,21.53,34883,4051
Taungoo,Bago (East),2024-09-18,2024-10-22,34.0,239.95,0.99,35029,146
Taungoo,Bago (East),2024-09-18,2024-10-26,38.0,240.46,0.51,35123,94
Taungoo,Bago (East),2024-09-18,2024-10-29,41.0,240.64,0.18,35156,33
Taungoo,Bago (East),2024-09-20,2024-09-20,0.0,217.43,0.0,30832,0
Taungoo,Bago (East),2024-09-20,2024-09-28,8.0,238.96,21.53,34883,4051
Taungoo,Bago (East),2024-09-20,2024-10-22,32.0,239.95,0.99,35029,146
Taungoo,Bago (East),2024-09-20,2024-10-26,36.0,240.46,0.51,35123,94
Taungoo,Bago (East),2024-09-20,2024-10-29,39.0,240.64,0.18,35156,33
Taungoo,Bago (East),2024-09-21,2024-09-28,7.0,148.08,0.0,22162,0
Taungoo,Bago (East),2024-09-21,2024-10-22,31.0,150.21,2.13,22461,299
Taungoo,Bago (East),2024-09-21,2024-10-26,35.0,151.17,0.96,22619,158
Taungoo,Bago (East),2024-09-21,2024-10-29,38.0,151.48,0.31,22672,53
Taungoo,Bago (East),2024-09-22,2024-09-28,6.0,148.08,0.0,22162,0
Taungoo,Bago (East),2024-09-22,2024-10-22,30.0,150.21,2.13,22461,299
Taungoo,Bago (East),2024-09-22,2024-10-26,34.0,151.17,0.96,22619,158
Taungoo,Bago (East),2024-09-22,2024-10-29,37.0,151.48,0.31,22672,53
Taungoo,Bago (East),2024-09-23,2024-09-28,5.0,148.08,0.0,22162,0
Taungoo,Bago (East),2024-09-23,2024-10-22,29.0,150.21,2.13,22461,299
Taungoo,Bago (East),2024-09-23,2024-10-26,33.0,151.17,0.96,22619,158
Taungoo,Bago (East),2024-09-23,2024-10-29,36.0,151.48,0.31,22672,53
Taungoo,Bago (East),2024-09-27,2024-09-28,1.0,148.08,0.0,22162,0
Taungoo,Bago (East),2024-09-27,2024-10-22,25.0,150.21,2.13,22461,299
Taungoo,Bago (East),2024-09-27,2024-10-26,29.0,151.17,0.96,22619,158
Taungoo,Bago (East),2024-09-27,2024-10-29,32.0,151.48,0.31,22672,53
Taungoo,Bago (East),2024-09-28,2024-09-28,0.0,148.08,0.0,22162,0
Taungoo,Bago (East),2024-09-28,2024-10-22,24.0,150.21,2.13,22461,299
Taungoo,Bago (East),2024-09-28,2024-10-26,28.0,151.17,0.96,22619,158
Taungoo,Bago (East),2024-09-28,2024-10-29,31.0,151.48,0.31,22672,53
Taungoo,Bago (East),2024-09-30,2024-10-22,22.0,22.19,0.0,3278,0
Taungoo,Bago (East),2024-09-30,2024-10-26,26.0,24.96,2.77,3711,433
Taungoo,Bago (East),2024-09-30,2024-10-29,29.0,25.9,0.94,3875,164
Taungoo,Bago (East),2024-10-22,2024-10-22,0.0,22.19,0.0,3278,0
Taungoo,Bago (East),2024-10-22,2024-10-26,4.0,24.96,2.77,3711,433
Taungoo,Bago (East),2024-10-22,2024-10-29,7.0,25.9,0.94,3875,164
Taungoo,Bago (East),2024-10-24,2024-10-26,2.0,12.28,0.0,1785,0
Taungoo,Bago (East),2024-10-24,2024-10-29,5.0,14.85,2.57,2215,430
Taungoo,Bago (East),2024-10-26,2024-10-26,0.0,12.28,0.0,1785,0
Taungoo,Bago (East),2024-10-26,2024-10-29,3.0,14.85,2.57,2215,430
Taungoo,Bago (East),2024-10-27,2024-10-29,2.0,8.83,0.0,1336,0
Taungoo,Bago (East),2024-10-29,2024-10-29,0.0,8.83,0.0,1336,0
Taunggyi,Shan (South),2024-07-01,2024-07-01,0.0,0.17,0.0,16,0
Taunggyi,Shan (South),2024-07-01,2024-07-27,26.0,0.22,0.05,17,1
Taunggyi,Shan (South),2024-07-01,2024-08-15,45.0,7.38,7.16,1120,1103
Taunggyi,Shan (South),2024-07-01,2024-08-27,57.0,8.17,0.79,1172,52
Taunggyi,Shan (South),2024-07-01,2024-08-30,60.0,8.7,0.53,1228,56
Taunggyi,Shan (South),2024-07-01,2024-09-08,69.0,9.64,0.94,1296,68
Taunggyi,Shan (South),2024-07-01,2024-09-11,72.0,15.92,6.28,2307,1011
Taunggyi,Shan (South),2024-07-01,2024-09-20,81.0,16.89,0.97,2372,65
Taunggyi,Shan (South),2024-07-01,2024-10-26,117.0,17.84,0.95,2472,100
Taunggyi,Shan (South),2024-07-01,2024-10-29,120.0,18.19,0.35,2501,29
Taunggyi,Shan (South),2024-07-05,2024-07-27,22.0,0.05,0.0,1,0
Taunggyi,Shan (South),2024-07-05,2024-08-15,41.0,7.28,7.23,1112,1111
Taunggyi,Shan (South),2024-07-05,2024-08-27,53.0,8.09,0.81,1164,52
Taunggyi,Shan (South),2024-07-05,2024-08-30,56.0,8.66,0.57,1226,62
Taunggyi,Shan (South),2024-07-05,2024-09-08,65.0,9.6,0.94,1293,67
Taunggyi,Shan (South),2024-07-05,2024-09-11,68.0,15.88,6.28,2304,1011
Taunggyi,Shan (South),2024-07-05,2024-09-20,77.0,16.85,0.97,2370,66
Taunggyi,Shan (South),2024-07-05,2024-10-26,113.0,17.8,0.95,2469,99
Taunggyi,Shan (South),2024-07-05,2024-10-29,116.0,18.15,0.35,2498,29
Taunggyi,Shan (South),2024-07-05,2024-07-06,1.0,0.0,-18.15,0,-2498
Taunggyi,Shan (South),2024-07-06,2024-07-27,21.0,0.05,0.0,1,0
Taunggyi,Shan (South),2024-07-06,2024-08-15,40.0,7.28,7.23,1112,1111
Taunggyi,Shan (South),2024-07-06,2024-08-27,52.0,8.09,0.81,1164,52
Taunggyi,Shan (South),2024-07-06,2024-08-30,55.0,8.66,0.57,1226,62
Taunggyi,Shan (South),2024-07-06,2024-09-08,64.0,9.6,0.94,1293,67
Taunggyi,Shan (South),2024-07-06,2024-09-11,67.0,15.88,6.28,2304,1011
Taunggyi,Shan (South),2024-07-06,2024-09-20,76.0,16.85,0.97,2370,66
Taunggyi,Shan (South),2024-07-06,2024-10-26,112.0,17.8,0.95,2469,99
Taunggyi,Shan (South),2024-07-06,2024-10-29,115.0,18.15,0.35,2498,29
Taunggyi,Shan (South),2024-07-06,2024-07-06,0.0,0.0,-18.15,0,-2498
Taunggyi,Shan (South),2024-07-08,2024-07-27,19.0,0.05,0.0,1,0
Taunggyi,Shan (South),2024-07-08,2024-08-15,38.0,7.28,7.23,1112,1111
Taunggyi,Shan (South),2024-07-08,2024-08-27,50.0,8.09,0.81,1164,52
Taunggyi,Shan (South),2024-07-08,2024-08-30,53.0,8.66,0.57,1226,62
Taunggyi,Shan (South),2024-07-08,2024-09-08,62.0,9.6,0.94,1293,67
Taunggyi,Shan (South),2024-07-08,2024-09-11,65.0,15.88,6.28,2304,1011
Taunggyi,Shan (South),2024-07-08,2024-09-20,74.0,16.85,0.97,2370,66
Taunggyi,Shan (South),2024-07-08,2024-10-26,110.0,17.8,0.95,2469,99
Taunggyi,Shan (South),2024-07-08,2024-10-29,113.0,18.15,0.35,2498,29
Taunggyi,Shan (South),2024-07-08,2024-07-18,10.0,0.0,-18.15,0,-2498
Taunggyi,Shan (South),2024-07-11,2024-07-27,16.0,0.05,0.0,1,0
Taunggyi,Shan (South),2024-07-11,2024-08-15,35.0,7.28,7.23,1112,1111
Taunggyi,Shan (South),2024-07-11,2024-08-27,47.0,8.09,0.81,1164,52
Taunggyi,Shan (South),2024-07-11,2024-08-30,50.0,8.66,0.57,1226,62
Taunggyi,Shan (South),2024-07-11,2024-09-08,59.0,9.6,0.94,1293,67
Taunggyi,Shan (South),2024-07-11,2024-09-11,62.0,15.88,6.28,2304,1011
Taunggyi,Shan (South),2024-07-11,2024-09-20,71.0,16.85,0.97,2370,66
Taunggyi,Shan (South),2024-07-11,2024-10-26,107.0,17.8,0.95,2469,99
Taunggyi,Shan (South),2024-07-11,2024-10-29,110.0,18.15,0.35,2498,29
Taunggyi,Shan (South),2024-07-11,2024-07-18,7.0,0.0,-18.15,0,-2498
Taunggyi,Shan (South),2024-07-12,2024-07-27,15.0,0.05,0.0,1,0
Taunggyi,Shan (South),2024-07-12,2024-08-15,34.0,7.28,7.23,1112,1111
Taunggyi,Shan (South),2024-07-12,2024-08-27,46.0,8.09,0.81,1164,52
Taunggyi,Shan (South),2024-07-12,2024-08-30,49.0,8.66,0.57,1226,62
Taunggyi,Shan (South),2024-07-12,2024-09-08,58.0,9.6,0.94,1293,67
Taunggyi,Shan (South),2024-07-12,2024-09-11,61.0,15.88,6.28,2304,1011
Taunggyi,Shan (South),2024-07-12,2024-09-20,70.0,16.85,0.97,2370,66
Taunggyi,Shan (South),2024-07-12,2024-10-26,106.0,17.8,0.95,2469,99
Taunggyi,Shan (South),2024-07-12,2024-10-29,109.0,18.15,0.35,2498,29
Taunggyi,Shan (South),2024-07-12,2024-07-18,6.0,0.0,-18.15,0,-2498
Taunggyi,Shan (South),2024-07-13,2024-07-27,14.0,0.05,0.0,1,0
Taunggyi,Shan (South),2024-07-13,2024-08-15,33.0,7.28,7.23,1112,1111
Taunggyi,Shan (South),2024-07-13,2024-08-27,45.0,8.09,0.81,1164,52
Taunggyi,Shan (South),2024-07-13,2024-08-30,48.0,8.66,0.57,1226,62
Taunggyi,Shan (South),2024-07-13,2024-09-08,57.0,9.6,0.94,1293,67
Taunggyi,Shan (South),2024-07-13,2024-09-11,60.0,15.88,6.28,2304,1011
Taunggyi,Shan (South),2024-07-13,2024-09-20,69.0,16.85,0.97,2370,66
Taunggyi,Shan (South),2024-07-13,2024-10-26,105.0,17.8,0.95,2469,99
Taunggyi,Shan (South),2024-07-13,2024-10-29,108.0,18.15,0.35,2498,29
Taunggyi,Shan (South),2024-07-13,2024-07-18,5.0,0.0,-18.15,0,-2498
Taunggyi,Shan (South),2024-07-17,2024-07-27,10.0,0.05,0.0,1,0
Taunggyi,Shan (South),2024-07-17,2024-08-15,29.0,7.28,7.23,1112,1111
Taunggyi,Shan (South),2024-07-17,2024-08-27,41.0,8.09,0.81,1164,52
Taunggyi,Shan (South),2024-07-17,2024-08-30,44.0,8.66,0.57,1226,62
Taunggyi,Shan (South),2024-07-17,2024-09-08,53.0,9.6,0.94,1293,67
Taunggyi,Shan (South),2024-07-17,2024-09-11,56.0,15.88,6.28,2304,1011
Taunggyi,Shan (South),2024-07-17,2024-09-20,65.0,16.85,0.97,2370,66
Taunggyi,Shan (South),2024-07-17,2024-10-26,101.0,17.8,0.95,2469,99
Taunggyi,Shan (South),2024-07-17,2024-10-29,104.0,18.15,0.35,2498,29
Taunggyi,Shan (South),2024-07-17,2024-07-18,1.0,0.0,-18.15,0,-2498
Taunggyi,Shan (South),2024-07-18,2024-07-27,9.0,0.05,0.0,1,0
Taunggyi,Shan (South),2024-07-18,2024-08-15,28.0,7.28,7.23,1112,1111
Taunggyi,Shan (South),2024-07-18,2024-08-27,40.0,8.09,0.81,1164,52
Taunggyi,Shan (South),2024-07-18,2024-08-30,43.0,8.66,0.57,1226,62
Taunggyi,Shan (South),2024-07-18,2024-09-08,52.0,9.6,0.94,1293,67
Taunggyi,Shan (South),2024-07-18,2024-09-11,55.0,15.88,6.28,2304,1011
Taunggyi,Shan (South),2024-07-18,2024-09-20,64.0,16.85,0.97,2370,66
Taunggyi,Shan (South),2024-07-18,2024-10-26,100.0,17.8,0.95,2469,99
Taunggyi,Shan (South),2024-07-18,2024-10-29,103.0,18.15,0.35,2498,29
Taunggyi,Shan (South),2024-07-18,2024-07-18,0.0,0.0,-18.15,0,-2498
Taunggyi,Shan (South),2024-07-25,2024-07-27,2.0,0.05,0.0,1,0
Taunggyi,Shan (South),2024-07-25,2024-08-15,21.0,7.28,7.23,1112,1111
Taunggyi,Shan (South),2024-07-25,2024-08-27,33.0,8.09,0.81,1164,52
Taunggyi,Shan (South),2024-07-25,2024-08-30,36.0,8.66,0.57,1226,62
Taunggyi,Shan (South),2024-07-25,2024-09-08,45.0,9.6,0.94,1293,67
Taunggyi,Shan (South),2024-07-25,2024-09-11,48.0,15.88,6.28,2304,1011
Taunggyi,Shan (South),2024-07-25,2024-09-20,57.0,16.85,0.97,2370,66
Taunggyi,Shan (South),2024-07-25,2024-10-26,93.0,17.8,0.95,2469,99
Taunggyi,Shan (South),2024-07-25,2024-10-29,96.0,18.15,0.35,2498,29
Taunggyi,Shan (South),2024-07-27,2024-07-27,0.0,0.05,0.0,1,0
Taunggyi,Shan (South),2024-07-27,2024-08-15,19.0,7.28,7.23,1112,1111
Taunggyi,Shan (South),2024-07-27,2024-08-27,31.0,8.09,0.81,1164,52
Taunggyi,Shan (South),2024-07-27,2024-08-30,34.0,8.66,0.57,1226,62
Taunggyi,Shan (South),2024-07-27,2024-09-08,43.0,9.6,0.94,1293,67
Taunggyi,Shan (South),2024-07-27,2024-09-11,46.0,15.88,6.28,2304,1011
Taunggyi,Shan (South),2024-07-27,2024-09-20,55.0,16.85,0.97,2370,66
Taunggyi,Shan (South),2024-07-27,2024-10-26,91.0,17.8,0.95,2469,99
Taunggyi,Shan (South),2024-07-27,2024-10-29,94.0,18.15,0.35,2498,29
Taunggyi,Shan (South),2024-07-29,2024-08-15,17.0,7.23,0.0,1111,0
Taunggyi,Shan (South),2024-07-29,2024-08-27,29.0,8.04,0.81,1163,52
Taunggyi,Shan (South),2024-07-29,2024-08-30,32.0,8.61,0.57,1225,62
Taunggyi,Shan (South),2024-07-29,2024-09-08,41.0,9.55,0.94,1292,67
Taunggyi,Shan (South),2024-07-29,2024-09-11,44.0,15.83,6.28,2303,1011
Taunggyi,Shan (South),2024-07-29,2024-09-20,53.0,16.8,0.97,2369,66
Taunggyi,Shan (South),2024-07-29,2024-10-26,89.0,17.75,0.95,2468,99
Taunggyi,Shan (South),2024-07-29,2024-10-29,92.0,18.1,0.35,2497,29
Taunggyi,Shan (South),2024-07-29,2024-07-30,1.0,0.0,-18.1,0,-2497
Taunggyi,Shan (South),2024-07-30,2024-08-15,16.0,7.23,0.0,1111,0
Taunggyi,Shan (South),2024-07-30,2024-08-27,28.0,8.04,0.81,1163,52
Taunggyi,Shan (South),2024-07-30,2024-08-30,31.0,8.61,0.57,1225,62
Taunggyi,Shan (South),2024-07-30,2024-09-08,40.0,9.55,0.94,1292,67
Taunggyi,Shan (South),2024-07-30,2024-09-11,43.0,15.83,6.28,2303,1011
Taunggyi,Shan (South),2024-07-30,2024-09-20,52.0,16.8,0.97,2369,66
Taunggyi,Shan (South),2024-07-30,2024-10-26,88.0,17.75,0.95,2468,99
Taunggyi,Shan (South),2024-07-30,2024-10-29,91.0,18.1,0.35,2497,29
Taunggyi,Shan (South),2024-07-30,2024-07-30,0.0,0.0,-18.1,0,-2497
Taunggyi,Shan (South),2024-08-01,2024-08-15,14.0,7.23,0.0,1111,0
Taunggyi,Shan (South),2024-08-01,2024-08-27,26.0,8.04,0.81,1163,52
Taunggyi,Shan (South),2024-08-01,2024-08-30,29.0,8.61,0.57,1225,62
Taunggyi,Shan (South),2024-08-01,2024-09-08,38.0,9.55,0.94,1292,67
Taunggyi,Shan (South),2024-08-01,2024-09-11,41.0,15.83,6.28,2303,1011
Taunggyi,Shan (South),2024-08-01,2024-09-20,50.0,16.8,0.97,2369,66
Taunggyi,Shan (South),2024-08-01,2024-10-26,86.0,17.75,0.95,2468,99
Taunggyi,Shan (South),2024-08-01,2024-10-29,89.0,18.1,0.35,2497,29
Taunggyi,Shan (South),2024-08-01,2024-08-11,10.0,0.0,-18.1,0,-2497
Taunggyi,Shan (South),2024-08-04,2024-08-15,11.0,7.23,0.0,1111,0
Taunggyi,Shan (South),2024-08-04,2024-08-27,23.0,8.04,0.81,1163,52
Taunggyi,Shan (South),2024-08-04,2024-08-30,26.0,8.61,0.57,1225,62
Taunggyi,Shan (South),2024-08-04,2024-09-08,35.0,9.55,0.94,1292,67
Taunggyi,Shan (South),2024-08-04,2024-09-11,38.0,15.83,6.28,2303,1011
Taunggyi,Shan (South),2024-08-04,2024-09-20,47.0,16.8,0.97,2369,66
Taunggyi,Shan (South),2024-08-04,2024-10-26,83.0,17.75,0.95,2468,99
Taunggyi,Shan (South),2024-08-04,2024-10-29,86.0,18.1,0.35,2497,29
Taunggyi,Shan (South),2024-08-04,2024-08-11,7.0,0.0,-18.1,0,-2497
Taunggyi,Shan (South),2024-08-10,2024-08-15,5.0,7.23,0.0,1111,0
Taunggyi,Shan (South),2024-08-10,2024-08-27,17.0,8.04,0.81,1163,52
Taunggyi,Shan (South),2024-08-10,2024-08-30,20.0,8.61,0.57,1225,62
Taunggyi,Shan (South),2024-08-10,2024-09-08,29.0,9.55,0.94,1292,67
Taunggyi,Shan (South),2024-08-10,2024-09-11,32.0,15.83,6.28,2303,1011
Taunggyi,Shan (South),2024-08-10,2024-09-20,41.0,16.8,0.97,2369,66
Taunggyi,Shan (South),2024-08-10,2024-10-26,77.0,17.75,0.95,2468,99
Taunggyi,Shan (South),2024-08-10,2024-10-29,80.0,18.1,0.35,2497,29
Taunggyi,Shan (South),2024-08-10,2024-08-11,1.0,0.0,-18.1,0,-2497
Taunggyi,Shan (South),2024-08-11,2024-08-15,4.0,7.23,0.0,1111,0
Taunggyi,Shan (South),2024-08-11,2024-08-27,16.0,8.04,0.81,1163,52
Taunggyi,Shan (South),2024-08-11,2024-08-30,19.0,8.61,0.57,1225,62
Taunggyi,Shan (South),2024-08-11,2024-09-08,28.0,9.55,0.94,1292,67
Taunggyi,Shan (South),2024-08-11,2024-09-11,31.0,15.83,6.28,2303,1011
Taunggyi,Shan (South),2024-08-11,2024-09-20,40.0,16.8,0.97,2369,66
Taunggyi,Shan (South),2024-08-11,2024-10-26,76.0,17.75,0.95,2468,99
Taunggyi,Shan (South),2024-08-11,2024-10-29,79.0,18.1,0.35,2497,29
Taunggyi,Shan (South),2024-08-11,2024-08-11,0.0,0.0,-18.1,0,-2497
Taunggyi,Shan (South),2024-08-13,2024-08-15,2.0,7.23,0.0,1111,0
